,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
3014,b3309,rplX,6219.027143,0.748679623,0.230943381,3.241831916,0.00118764,0.009438125,3447453,3447767,-,315,NC_000913.3
3015,b3310,rplN,8736.686845,0.684561548,0.249643033,2.742161634,0.00610363,0.030480473,3447778,3448149,-,372,NC_000913.3
3016,b3311,rpsQ,1816.432632,0.850047434,0.306016816,2.777780145,0.005473164,0.02813081,3448314,3448568,-,255,NC_000913.3
3017,b3312,rpmC,674.4946079,0.841179277,0.324587334,2.591534505,0.009554896,0.04270669,3448568,3448759,-,192,NC_000913.3
3018,b3313,rplP,2309.735981,0.765167076,0.340391982,2.247899822,0.024582579,0.086092234,3448759,3449169,-,411,NC_000913.3
3019,b3314,rpsC,4143.270506,1.003653012,0.374040229,2.683275577,0.007290489,0.034531648,3449182,3449883,-,702,NC_000913.3
3020,b3315,rplV,2052.370043,0.988862527,0.385175401,2.567304462,0.010249258,0.045014384,3449901,3450233,-,333,NC_000913.3
3021,b3316,rpsS,1546.0336,1.249223138,0.368796037,3.387300871,0.000705839,0.006275231,3450248,3450526,-,279,NC_000913.3
3022,b3317,rplB,6335.235906,1.238896901,0.417450661,2.967768449,0.002999702,0.018382518,3450543,3451364,-,822,NC_000913.3
3023,b3318,rplW,2280.852854,1.302199215,0.408246181,3.189740102,0.001424008,0.010686664,3451382,3451684,-,303,NC_000913.3
3024,b3319,rplD,4379.678624,1.448054787,0.458290962,3.159684367,0.001579401,0.011636937,3451681,3452286,-,606,NC_000913.3
3025,b3320,rplC,8746.169196,1.468985318,0.444076846,3.307952962,0.000939806,0.007805986,3452297,3452926,-,630,NC_000913.3
3026,b3321,rpsJ,5116.478221,1.438488471,0.444623355,3.235296695,0.001215164,0.009600269,3452959,3453270,-,312,NC_000913.3
3027,b3322,gspB,21.09509869,0.09595767,0.405934119,0.236387298,0.813132152,0.902117267,3453508,3453927,-,420,NC_000913.3
3028,b3323,gspA,12.76832765,0.04667679,0.509557835,0.091602536,0.927013836,0.962219904,3453929,3455398,-,1470,NC_000913.3
3029,b3324,gspC,9.681385508,0.669996877,0.601134698,1.114553657,0.265041739,0.451028117,3455578,3456393,+,816,NC_000913.3
3030,b3325,gspD,83.71255927,0.234882064,0.353805003,0.663874343,0.506770739,0.68432767,3456377,3458329,+,1953,NC_000913.3
3031,b3326,gspE,29.82381942,0.273502944,0.372886638,0.733474778,0.463268906,0.64565986,3458339,3459820,+,1482,NC_000913.3
3032,b3327,gspF,51.88303673,-0.45933807,0.365820104,-1.255639219,0.209246805,0.385429566,3459817,3461013,+,1197,NC_000913.3
3033,b3331,gspJ,14.71508927,0.281895942,0.506616346,0.556428832,0.577917733,0.742119756,3462344,3462931,+,588,NC_000913.3
3034,b3332,gspK,65.2524217,-0.131713605,0.325044534,-0.405217106,0.685317932,0.820879786,3462924,3463907,+,984,NC_000913.3
3035,b3333,gspL,87.46970748,0.174191171,0.329566546,0.528546278,0.597120236,0.753619767,3463922,3465085,+,1164,NC_000913.3
3036,b3334,gspM,19.82042808,-0.16812636,0.507946755,-0.330992093,0.740650458,0.857807357,3465082,3465543,+,462,NC_000913.3
3037,b3335,gspO,272.0963273,-1.025966735,0.414874815,-2.472954967,0.013400103,0.055309608,3465543,3466220,+,678,NC_000913.3
3038,b3336,bfr,4024.156683,-1.0930462,0.431682464,-2.532060697,0.011339436,0.048537586,3466249,3466725,-,477,NC_000913.3
3039,b3337,bfd,16.33381928,0.446166295,0.524117204,0.851271989,0.394618281,0.580236622,3466797,3466991,-,195,NC_000913.3
3040,b3338,chiA,309.6238124,-0.644550402,0.228414773,-2.821842008,0.004774869,0.025280559,3467160,3469853,-,2694,NC_000913.3
3041,b3339,tufA,29407.69975,0.00267133,0.288088393,0.009272605,0.992601637,0.996543466,3470145,3471329,-,1185,NC_000913.3
3042,b3340,fusA,25309.82937,0.389453888,0.279019309,1.39579547,0.162776095,0.326372346,3471400,3473514,-,2115,NC_000913.3
3043,b3341,rpsG,6251.149088,0.710843031,0.266362596,2.668704397,0.007614443,0.035689945,3473542,3474081,-,540,NC_000913.3
3044,b3342,rpsL,5098.706937,0.713070387,0.260399467,2.738371145,0.006174435,0.030714438,3474178,3474552,-,375,NC_000913.3
3045,b3343,tusB,94.23997079,-0.004292266,0.283820126,-0.015123189,0.987933901,0.995563684,3474678,3474965,-,288,NC_000913.3
3046,b3344,tusC,150.356822,0.427149367,0.249338425,1.713130922,0.086688456,0.211237835,3474973,3475332,-,360,NC_000913.3
3047,b3345,tusD,307.529115,0.279909423,0.227247612,1.231737575,0.218047129,0.397118702,3475332,3475718,-,387,NC_000913.3
3048,b3346,yheO,765.6122024,0.189132276,0.151129629,1.251457289,0.210767687,0.387493194,3475718,3476440,-,723,NC_000913.3
3049,b3347,fkpA,2312.217888,0.438124643,0.203799623,2.14978142,0.031572509,0.103088362,3476607,3477419,-,813,NC_000913.3
3050,b3348,slyX,131.7352442,-0.124932463,0.232650413,-0.536996524,0.591270015,0.750905945,3477640,3477858,+,219,NC_000913.3
3051,b3349,slyD,6472.327966,0.180204928,0.242963726,0.741694782,0.458272282,0.640639183,3477907,3478497,-,591,NC_000913.3
3052,b4551,yheV,152.9392824,0.423867079,0.376596094,1.12552171,0.260368023,0.445555852,3478592,3478792,-,201,NC_000913.3
3053,b3350,kefB,277.8775622,-0.156123053,0.379498766,-0.411392782,0.680784546,0.817871544,3478802,3480607,-,1806,NC_000913.3
3054,b3351,kefG,92.08374689,-1.753079128,0.445908152,-3.931480331,8.44E-05,0.001232795,3480607,3481161,-,555,NC_000913.3
3055,b3352,yheS,647.0209243,0.052256418,0.187127589,0.279255551,0.780048715,0.879157718,3481289,3483202,+,1914,NC_000913.3
3056,b3353,yheT,248.8765509,-0.49309042,0.285771349,-1.725471852,0.084442472,0.208007449,3483202,3484224,+,1023,NC_000913.3
3057,b3354,yheU,90.59510062,-0.584730857,0.344943328,-1.69515051,0.090046873,0.216037722,3484218,3484436,+,219,NC_000913.3
3058,b3355,prkB,570.5815832,-0.478426315,0.196995174,-2.42861947,0.015156431,0.060461304,3484490,3485359,+,870,NC_000913.3
3059,b3356,yhfA,679.9465242,0.217834367,0.305418324,0.713232802,0.475701712,0.654436618,3485414,3485818,-,405,NC_000913.3
3060,b3357,crp,10030.88146,0.103365787,0.145750923,0.709194735,0.47820364,0.656278792,3486120,3486752,+,633,NC_000913.3
3061,b3358,yhfK,1431.949304,0.295025814,0.217877177,1.35409233,0.175706923,0.34110418,3486791,3488893,+,2103,NC_000913.3
3062,b3359,argD,138.2507402,-0.258022823,0.256238648,-1.006962943,0.313952583,0.501406438,3488960,3490180,-,1221,NC_000913.3
3063,b3360,pabA,223.6805659,-1.313497249,0.363502373,-3.613448897,0.000302151,0.003312196,3490266,3490829,-,564,NC_000913.3
3064,b3361,fic,989.8613644,-1.760625803,0.330657381,-5.324622721,1.01E-07,4.87E-06,3490861,3491463,-,603,NC_000913.3
3065,b3362,yhfG,75.86868138,-1.118264829,0.331913955,-3.369140744,0.000754029,0.006601835,3491453,3491620,-,168,NC_000913.3
3066,b3363,ppiA,542.6056342,-0.237262454,0.26052944,-0.910693449,0.362456917,0.548909857,3491725,3492297,-,573,NC_000913.3
3067,b3364,tsgA,53.03827399,-0.436099119,0.34833029,-1.251970132,0.210580748,0.387493194,3492568,3493749,+,1182,NC_000913.3
3068,b3365,nirB,553.5688551,0.407769673,0.388947022,1.048393868,0.294457178,0.48398183,3494011,3496554,+,2544,NC_000913.3
3069,b3366,nirD,86.50242256,0.798366921,0.415094986,1.923335497,0.054437929,0.151029784,3496551,3496877,+,327,NC_000913.3
3070,b3367,nirC,47.75685054,0.812672101,0.443979072,1.830428847,0.067185837,0.175333363,3497003,3497809,+,807,NC_000913.3
3071,b3368,cysG,490.0553944,0.134818281,0.212878895,0.633309755,0.526531384,0.698424157,3497828,3499201,+,1374,NC_000913.3
3072,b3370,frlA,29.39085438,0.345272821,0.509370432,0.677842291,0.497871693,0.676379482,3499910,3501247,+,1338,NC_000913.3
3073,b3371,frlB,70.14219069,-0.001212048,0.410210948,-0.002954693,0.997642499,0.998382956,3501268,3502290,+,1023,NC_000913.3
3074,b4474,frlC,31.35946738,-0.208259633,0.367383624,-0.566872388,0.570800885,0.736722903,3502340,3503170,+,831,NC_000913.3
3075,b3374,frlD,62.57226716,-0.35591385,0.317450403,-1.121163641,0.262218213,0.447653757,3503167,3503952,+,786,NC_000913.3
3076,b3375,frlR,268.4496683,-0.428536327,0.310271829,-1.381164148,0.167228495,0.331561314,3504052,3504783,+,732,NC_000913.3
3077,b3376,yhfS,62.9930815,-0.134826191,0.331647259,-0.406534918,0.684349606,0.820670047,3504935,3506020,-,1086,NC_000913.3
3078,b3377,yhfT,45.69109741,-0.052567974,0.386587373,-0.135979541,0.891837454,0.946845801,3506032,3507336,-,1305,NC_000913.3
3079,b3378,yhfU,17.46987764,-0.006006975,0.426620652,-0.014080365,0.988765865,0.995911547,3507348,3507701,-,354,NC_000913.3
3080,b3379,php,25.04994215,-0.020174408,0.390059253,-0.051721393,0.958750691,0.97735548,3507712,3508590,-,879,NC_000913.3
3081,b3380,yhfW,22.1269238,-0.113255077,0.426948433,-0.265266406,0.790804242,0.886832037,3508587,3509813,-,1227,NC_000913.3
3082,b3381,yhfX,10.3549442,0.541541812,0.56611132,0.95659951,0.338769436,0.525930661,3509813,3510976,-,1164,NC_000913.3
3083,b3382,yhfY,48.83707602,0.050707525,0.443624498,0.114302806,0.908997758,0.955534286,3511060,3511422,-,363,NC_000913.3
3084,b3383,yhfZ,128.6251753,-0.100008654,0.26253409,-0.380935877,0.70325083,0.832986708,3511439,3512344,-,906,NC_000913.3
3085,b3384,trpS,1289.985441,0.358423999,0.218395463,1.641169619,0.10076221,0.234647749,3512634,3513638,-,1005,NC_000913.3
3086,b3385,gph,557.116065,0.216375352,0.22874287,0.945932661,0.344182934,0.531178927,3513631,3514389,-,759,NC_000913.3
3087,b3386,rpe,733.9087714,0.233430112,0.278538375,0.838053689,0.402000551,0.587036906,3514382,3515059,-,678,NC_000913.3
3088,b3387,dam,548.1242273,0.122440577,0.193037664,0.634283355,0.525895918,0.697916334,3515077,3515913,-,837,NC_000913.3
3089,b3388,damX,3247.523243,0.040118161,0.226816216,0.176875187,0.859606429,0.930454377,3516020,3517306,-,1287,NC_000913.3
3090,b3389,aroB,2172.70417,0.466579395,0.228239424,2.044254171,0.040928444,0.122998184,3517398,3518486,-,1089,NC_000913.3
3091,b3390,aroK,1647.270828,0.493951342,0.246863674,2.000907359,0.045402374,0.131650612,3518543,3519064,-,522,NC_000913.3
3092,b3391,hofQ,36.38659085,-0.1256661,0.318987948,-0.393952503,0.693616107,0.825455327,3519465,3520703,-,1239,NC_000913.3
3093,b3394,hofN,14.25192059,0.741436743,0.473354182,1.566346661,0.117267483,0.261264511,3521433,3521972,-,540,NC_000913.3
3094,b3395,hofM,60.35991811,0.113700078,0.353514,0.321628219,0.747734363,0.860609614,3521972,3522751,-,780,NC_000913.3
3095,b3396,mrcA,356.5789996,0.899599602,0.305714955,2.942609075,0.003254591,0.019303257,3522871,3525423,+,2553,NC_000913.3
3096,b3397,nudE,457.2679236,-0.463151694,0.354243891,-1.30743735,0.191064219,0.361823393,3525589,3526149,-,561,NC_000913.3
3097,b3398,igaA,834.7068816,0.535508022,0.241523182,2.217211688,0.026608629,0.091213479,3526469,3528604,+,2136,NC_000913.3
3098,b3399,yrfG,300.3083746,-0.283922032,0.202551445,-1.401728004,0.160996485,0.323995413,3528669,3529337,+,669,NC_000913.3
3099,b3400,hslR,179.008679,-0.257170649,0.311644668,-0.825204713,0.409255378,0.59441221,3529348,3529749,+,402,NC_000913.3
3100,b3401,hslO,686.4709636,-0.272206992,0.319903737,-0.850902821,0.394823337,0.58032718,3529774,3530652,+,879,NC_000913.3
3101,b3402,yhgE,354.7223331,-0.366283076,0.167458246,-2.187309883,0.02871991,0.096328387,3530715,3532439,-,1725,NC_000913.3
3102,b3403,pck,26163.83219,0.195516883,0.368256518,0.530925789,0.595470206,0.753182296,3532818,3534440,+,1623,NC_000913.3
3103,b3404,envZ,1189.315639,-0.073463381,0.323081754,-0.227383255,0.82012574,0.905653458,3534516,3535868,-,1353,NC_000913.3
3104,b3405,ompR,2367.218872,-0.438388554,0.276871773,-1.583363119,0.113338724,0.255264554,3535865,3536584,-,720,NC_000913.3
3105,b3406,greB,237.2980988,-0.264912998,0.200168319,-1.323451181,0.185685381,0.354195188,3536812,3537288,+,477,NC_000913.3
3106,b3407,yhgF,861.1875034,0.635336075,0.265237236,2.395350233,0.016604496,0.064706346,3537385,3539706,+,2322,NC_000913.3
3107,b3408,feoA,183.0141282,0.186330128,0.377044126,0.49418653,0.621174452,0.771837025,3540163,3540390,+,228,NC_000913.3
3108,b3409,feoB,1362.446284,0.613454477,0.331485171,1.850624191,0.064223637,0.169793864,3540407,3542728,+,2322,NC_000913.3
3109,b3410,feoC,154.6532691,0.114480791,0.340541205,0.336173095,0.73674034,0.855862917,3542728,3542964,+,237,NC_000913.3
3110,b3411,rpnA,93.2817719,-0.021939216,0.305795443,-0.071744744,0.942805047,0.969899902,3543167,3544045,+,879,NC_000913.3
3111,b3412,bioH,253.6003085,-0.117199084,0.285915312,-0.409908385,0.681873154,0.818450121,3544074,3544844,-,771,NC_000913.3
3112,b3413,yhgH,328.1054684,-0.487142307,0.198383928,-2.455553284,0.01406679,0.057078577,3544882,3545565,+,684,NC_000913.3
3113,b3414,nfuA,1055.60295,-0.268355886,0.377919261,-0.710087877,0.477649644,0.656058679,3545624,3546199,+,576,NC_000913.3
3114,b3415,gntT,243.0871038,-0.52512461,0.259364062,-2.024662195,0.042902063,0.12667069,3546559,3547875,+,1317,NC_000913.3
3115,b3416,malQ,2699.263761,0.605770899,0.550029833,1.101341896,0.270747884,0.458424106,3547986,3550070,-,2085,NC_000913.3
3116,b3417,malP,2359.169928,0.951204485,0.670192379,1.419300659,0.15581138,0.317190253,3550080,3552473,-,2394,NC_000913.3
3117,b3418,malT,8789.299553,0.414672494,0.331361485,1.251420314,0.21078117,0.387493194,3553085,3555790,+,2706,NC_000913.3
3118,b4475,rtcA,233.8202243,-0.406716769,0.247657731,-1.642253476,0.100537484,0.234394308,3555833,3556849,-,1017,NC_000913.3
3119,b3421,rtcB,171.4440401,-1.040654841,0.352095645,-2.955602707,0.003120588,0.018700411,3556853,3558079,-,1227,NC_000913.3
3120,b3422,rtcR,139.9198355,-0.232221824,0.223990687,-1.036747675,0.299853467,0.488484605,3558268,3559866,+,1599,NC_000913.3
3121,b3424,glpG,338.2128025,-0.157191644,0.191888577,-0.819181872,0.412682656,0.597220672,3560622,3561452,-,831,NC_000913.3
3122,b3425,glpE,103.0470327,-0.716021569,0.346665367,-2.065454576,0.038880009,0.118336823,3561497,3561823,-,327,NC_000913.3
3123,b3426,glpD,612.3244759,-1.962634221,0.393762738,-4.984306614,6.22E-07,2.40E-05,3562013,3563518,+,1506,NC_000913.3
3124,b3427,yzgL,58.79773749,0.406258102,0.417794543,0.972387287,0.330857914,0.517525237,3563724,3564005,-,282,NC_000913.3
3125,b3428,glgP,9745.145562,0.162911999,0.17441857,0.934028976,0.350288946,0.53630537,3564134,3566581,-,2448,NC_000913.3
3126,b3429,glgA,4952.695623,-0.105971772,0.159429644,-0.664693024,0.506246857,0.683957427,3566600,3568033,-,1434,NC_000913.3
3127,b3430,glgC,5175.372423,-0.125692284,0.238509767,-0.526990093,0.598200468,0.753772894,3568033,3569328,-,1296,NC_000913.3
3128,b3431,glgX,3531.113978,-0.433304096,0.200780817,-2.158095098,0.030920439,0.101520434,3569346,3571319,-,1974,NC_000913.3
3129,b3432,glgB,5894.423355,-0.607280934,0.19400463,-3.130239389,0.001746639,0.012549121,3571316,3573502,-,2187,NC_000913.3
3130,b4788,yhgO,73.51298137,0.040615432,0.393982327,0.103089477,0.917891957,0.960517229,3573660,3573701,-,42,NC_000913.3
3131,b3433,asd,4464.324996,-0.088099078,0.30252531,-0.291212256,0.77088899,0.874356538,3573775,3574878,-,1104,NC_000913.3
3132,b3434,yhgN,104.2071852,0.341057961,0.29334038,1.162669665,0.244963554,0.428209842,3575071,3575664,+,594,NC_000913.3
3133,b4476,gntU,110.6839689,0.062642389,0.304417896,0.205777617,0.836964626,0.916492126,3575721,3577061,-,1341,NC_000913.3
3134,b3437,gntK,59.98727658,-0.313693623,0.339353332,-0.924386453,0.355285146,0.541495258,3577065,3577592,-,528,NC_000913.3
3135,b3438,gntR,1464.075002,-0.154579157,0.267379857,-0.578125664,0.563179281,0.730615841,3577731,3578726,-,996,NC_000913.3
3136,b3439,yhhW,381.0277331,-0.105254942,0.200583022,-0.524745023,0.599760454,0.753772894,3578950,3579645,-,696,NC_000913.3
3137,b3440,yhhX,1402.865914,-0.086225678,0.269155778,-0.320356034,0.74869845,0.860609614,3579768,3580805,-,1038,NC_000913.3
3138,b3441,yhhY,213.6434017,0.250910084,0.338348439,0.741573052,0.458346056,0.640639183,3581138,3581626,+,489,NC_000913.3
3139,b3444,insA6,20.73338823,-0.182810931,0.525469159,-0.3479004,0.727914985,0.850301551,3583483,3583758,+,276,NC_000913.3
3140,b3445,insB6,93.65723185,-0.29037789,0.427537397,-0.679187113,0.497019311,0.676006427,3583677,3584180,+,504,NC_000913.3
3141,b3446,yrhB,12.83162151,0.100161347,0.561839318,0.178274008,0.858507791,0.929762788,3584759,3585043,+,285,NC_000913.3
3142,b3447,ggt,354.7718571,-1.180219527,0.518539289,-2.276046489,0.022843227,0.081554152,3585081,3586823,-,1743,NC_000913.3
3143,b3448,yhhA,794.4058912,-1.396517276,0.325017585,-4.296743741,1.73E-05,0.000376936,3586943,3587383,+,441,NC_000913.3
3144,b3449,ugpQ,462.88297,-1.048042251,0.447068289,-2.344255402,0.019065111,0.071076843,3587370,3588113,-,744,NC_000913.3
3145,b3450,ugpC,312.1624607,-1.895175806,0.700466379,-2.705591391,0.006818288,0.032794265,3588110,3589180,-,1071,NC_000913.3
3146,b3451,ugpE,72.17110701,-2.715423755,0.846139267,-3.209192458,0.001331084,0.010178135,3589182,3590027,-,846,NC_000913.3
3147,b3452,ugpA,56.63602082,-2.151630115,0.76380451,-2.816990588,0.004847595,0.025531927,3590024,3590911,-,888,NC_000913.3
3148,b3453,ugpB,611.2489617,-3.357880669,0.786790282,-4.267821738,1.97E-05,0.000418035,3591009,3592325,-,1317,NC_000913.3
3149,b3454,livF,47.3892974,-1.614616365,0.480989858,-3.35686156,0.000788326,0.00684287,3592724,3593437,-,714,NC_000913.3
3150,b3455,livG,53.70668797,-1.406940882,0.490515113,-2.868292626,0.004126936,0.022619861,3593439,3594206,-,768,NC_000913.3
3151,b3456,livM,71.60529581,-1.208016991,0.403548499,-2.993486515,0.002758097,0.017243435,3594203,3595480,-,1278,NC_000913.3
3152,b3457,livH,43.64912898,-1.420572185,0.51694315,-2.748024005,0.005995562,0.03008939,3595477,3596403,-,927,NC_000913.3
3153,b3458,livK,120.9828686,-1.64796199,0.475765311,-3.463812831,0.000532577,0.005153765,3596451,3597560,-,1110,NC_000913.3
3154,b3459,panZ,217.2463436,-0.188855677,0.343983558,-0.549025301,0.582988087,0.746146121,3597984,3598367,+,384,NC_000913.3
3155,b3460,livJ,123.6344039,-0.467429634,0.40897089,-1.142941087,0.253063052,0.437827222,3598555,3599658,-,1104,NC_000913.3
3156,b3461,rpoH,4162.89319,-0.599499149,0.204884317,-2.926037281,0.003433098,0.019981124,3599929,3600783,-,855,NC_000913.3
3157,b3462,ftsX,789.96339,-0.093368236,0.21333105,-0.437668293,0.661626757,0.803929178,3601028,3602086,-,1059,NC_000913.3
3158,b3463,ftsE,551.9221875,-0.053393106,0.24691017,-0.216245067,0.828796726,0.912107596,3602079,3602747,-,669,NC_000913.3
3159,b3464,ftsY,958.6900277,-0.199469309,0.25943663,-0.768855613,0.44197903,0.623697633,3602750,3604243,-,1494,NC_000913.3
3160,b3465,rsmD,220.501785,0.147669084,0.269354567,0.548233081,0.58353187,0.746146121,3604393,3604989,+,597,NC_000913.3
3161,b3466,yhhL,61.53688348,0.331787006,0.360614205,0.920060831,0.357540971,0.543704221,3604979,3605248,+,270,NC_000913.3
3162,b3467,yhhM,107.2989527,-0.238878709,0.328085126,-0.728099782,0.466552507,0.647411627,3605251,3605610,-,360,NC_000913.3
3163,b3468,yhhN,782.0420568,-0.789101303,0.219664869,-3.592296329,0.000327777,0.003545073,3605751,3606377,+,627,NC_000913.3
3164,b3469,zntA,1351.179258,-0.267610496,0.39621317,-0.675420496,0.499408647,0.677888583,3606451,3608649,+,2199,NC_000913.3
3165,b3470,tusA,211.517347,-0.189169446,0.292098299,-0.647622554,0.517229106,0.69277872,3608751,3608996,-,246,NC_000913.3
3166,b3471,yhhQ,66.79630277,0.293742406,0.298938592,0.982617882,0.32579554,0.513765862,3609217,3609882,+,666,NC_000913.3
3167,b3472,dcrB,3066.552519,0.811999403,0.242791039,3.344437281,0.000824497,0.00702124,3609955,3610512,+,558,NC_000913.3
3168,b3473,yhhS,260.5391433,-0.408581672,0.300113395,-1.361424312,0.173379638,0.338781145,3610516,3611733,-,1218,NC_000913.3
3169,b3474,yhhT,217.9469715,-1.261284897,0.279602686,-4.510989924,6.45E-06,0.000176356,3611865,3612914,+,1050,NC_000913.3
3170,b3475,acpT,224.5571932,-0.930523718,0.20245974,-4.59609263,4.30E-06,0.000126183,3612969,3613556,+,588,NC_000913.3
3171,b3476,nikA,1261.509737,2.524298767,0.759439335,3.32389784,0.000887687,0.007469129,3613667,3615241,+,1575,NC_000913.3
3172,b3477,nikB,500.6053702,2.719788378,0.738439131,3.683158522,0.000230362,0.00270876,3615241,3616185,+,945,NC_000913.3
3173,b3478,nikC,341.5442845,2.217862011,0.698876989,3.173465496,0.001506308,0.011221024,3616182,3617015,+,834,NC_000913.3
3174,b3479,nikD,409.3061981,1.438491659,0.638579622,2.2526426,0.024281693,0.085259937,3617015,3617779,+,765,NC_000913.3
3175,b3480,nikE,403.99921,1.451463591,0.589653265,2.461554404,0.013833642,0.056509012,3617776,3618582,+,807,NC_000913.3
3176,b3481,nikR,255.3514356,0.394897025,0.296365217,1.332467515,0.182706609,0.351425694,3618588,3618989,+,402,NC_000913.3
3177,b3482,rhsB,341.0337474,0.369201063,0.249856669,1.477651425,0.139501102,0.292981287,3619192,3623427,+,4236,NC_000913.3
3178,b3483,yhhH,12.52209361,1.309120466,0.647280965,2.022491833,0.043125566,0.127144983,3623399,3623782,+,384,NC_000913.3
3179,b3484,yhhI,41.70965347,0.175516192,0.341803582,0.513500153,0.607601503,0.759971577,3624378,3625514,+,1137,NC_000913.3
3180,b3485,yhhJ,658.2784784,-0.45980708,0.203763228,-2.256575359,0.024034622,0.084580906,3625679,3626803,-,1125,NC_000913.3
3181,b3486,rbbA,2539.669418,-0.707107876,0.229923865,-3.075400088,0.002102203,0.01431551,3626803,3629538,-,2736,NC_000913.3
3182,b3487,yhiI,1811.038456,-1.080022828,0.353250835,-3.057382241,0.002232794,0.015002741,3629535,3630602,-,1068,NC_000913.3
3183,b4790,yhiY,399.4961802,-1.018634189,0.448374338,-2.271838734,0.023096252,0.082167406,3630665,3630778,-,114,NC_000913.3
3184,b3488,yhiJ,34.8174786,-1.263446391,0.318001921,-3.973077858,7.09E-05,0.001074877,3630968,3632590,-,1623,NC_000913.3
3185,b3491,yhiM,1063.304517,-5.543653986,0.735595176,-7.536283773,4.84E-14,1.50E-11,3634841,3635893,+,1053,NC_000913.3
3186,b3492,yhiN,374.6786082,-0.614971358,0.237647263,-2.587748547,0.009660547,0.042941664,3636208,3637410,-,1203,NC_000913.3
3187,b3493,pitA,1340.263439,0.580436789,0.237456232,2.444394842,0.014509537,0.058632446,3637642,3639141,+,1500,NC_000913.3
3188,b3494,uspB,1589.247262,-1.866206522,0.434872827,-4.291384535,1.78E-05,0.000384086,3639385,3639720,-,336,NC_000913.3
3189,b3495,uspA,12883.31277,-0.186746394,0.439424446,-0.424979528,0.670851598,0.811481673,3640111,3640545,+,435,NC_000913.3
3190,b3496,dtpB,3777.645511,0.551682069,0.396948891,1.389806299,0.164587705,0.327475291,3640862,3642331,+,1470,NC_000913.3
3191,b3497,rsmJ,240.7280878,-0.041175458,0.251601578,-0.163653416,0.870003992,0.936617664,3642380,3643132,-,753,NC_000913.3
3192,b3498,prlC,2290.879021,-1.050897931,0.361608401,-2.906176757,0.003658747,0.020903435,3643140,3645182,-,2043,NC_000913.3
3193,b3499,rlmJ,881.5611219,0.406252837,0.312166186,1.301399239,0.193121834,0.364659648,3645385,3646227,+,843,NC_000913.3
3194,b3500,gor,1853.384018,0.767119826,0.219823981,3.489700367,0.000483562,0.004805921,3646299,3647651,+,1353,NC_000913.3
3195,b4613,dinQ,686.3230321,-0.119805946,0.257411849,-0.465425143,0.641627032,0.788969082,3647705,3647788,-,84,NC_000913.3
3196,b4712,agrA,24.762558,0.304271299,0.531194107,0.57280624,0.566775894,0.733204688,3648063,3648144,+,82,NC_000913.3
3197,b3501,arsR,10.50001464,-0.683488386,0.546748494,-1.250096514,0.211264293,0.387703566,3648528,3648881,+,354,NC_000913.3
3198,b3502,arsB,41.7243337,-0.701976635,0.322204631,-2.17866712,0.029356406,0.098056699,3648935,3650224,+,1290,NC_000913.3
3199,b3503,arsC,38.43084699,0.028353348,0.370809476,0.076463386,0.939050442,0.968538191,3650237,3650662,+,426,NC_000913.3
3200,b3505,insH11,1036.384859,0.453546664,0.205575972,2.206224102,0.027368313,0.093107506,3652182,3653162,-,981,NC_000913.3
3201,b3506,slp,8598.82831,-2.322598972,0.641388509,-3.621204528,0.000293235,0.003235166,3653961,3654527,+,567,NC_000913.3
3202,b3507,dctR,312.6926727,-2.345072749,0.726617149,-3.227384258,0.001249276,0.009798788,3654683,3655213,+,531,NC_000913.3
3203,b3508,yhiD,641.2825449,-2.10265495,0.616465475,-3.410823532,0.00064767,0.005914818,3655255,3655902,-,648,NC_000913.3
3204,b3509,hdeB,13590.05699,-3.199357892,0.4684614,-6.829501625,8.52E-12,1.20E-09,3655966,3656292,-,327,NC_000913.3
3205,b3510,hdeA,25328.42135,-3.316902796,0.452071372,-7.337121966,2.18E-13,5.99E-11,3656408,3656740,-,333,NC_000913.3
3206,b3511,hdeD,3428.868663,-2.76735071,0.554741098,-4.988544599,6.08E-07,2.37E-05,3656995,3657567,+,573,NC_000913.3
3207,b4704,arrS,259.2682647,-0.864656662,0.476124963,-1.816028836,0.069365949,0.179517123,3657985,3658054,-,70,NC_000913.3
3208,b3512,gadE,3599.282703,-3.032523856,0.720753043,-4.207438157,2.58E-05,0.000518791,3658366,3658893,+,528,NC_000913.3
3209,b4718,gadF,577.243835,-3.070065915,0.73142858,-4.197355697,2.70E-05,0.000535466,3658992,3659082,+,91,NC_000913.3
3210,b3513,mdtE,1208.123933,-2.291260921,0.722883644,-3.169612345,0.001526424,0.01132915,3659232,3660389,+,1158,NC_000913.3
3211,b3514,mdtF,2820.186899,-2.615543639,0.646401436,-4.04631471,5.20E-05,0.000873288,3660414,3663527,+,3114,NC_000913.3
3212,b3515,gadW,862.0786257,-2.035736492,0.563793594,-3.610783298,0.000305274,0.003328388,3663890,3664618,-,729,NC_000913.3
3213,b4452,gadY,77.52396963,-1.142508111,0.612097565,-1.866545756,0.061965049,0.165663332,3664864,3664969,+,106,NC_000913.3
3214,b3516,gadX,1577.135773,-1.643520725,0.517505631,-3.175850904,0.001493977,0.01117031,3664986,3665810,-,825,NC_000913.3
3215,b3517,gadA,20587.41175,-4.849024771,0.699185457,-6.935248324,4.06E-12,6.58E-10,3666180,3667580,-,1401,NC_000913.3
