,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
3242,b3543,dppB,2062.408419,-0.8016941,0.58017414,-1.381816327,0.167028105,0.416201179,3704771,3705790,-,1020,NC_000913.3
3243,b3544,dppA,35533.80192,-0.967901818,0.568903908,-1.701344997,0.088878223,0.303435809,3706098,3707705,-,1608,NC_000913.3
3244,b3545,proK,49.97490738,0.563445985,0.371234198,1.517764227,0.129073846,0.367443871,3708616,3708692,-,77,NC_000913.3
3245,b3546,eptB,927.3846714,1.171867522,0.274492505,4.269215013,1.96E-05,0.002015153,3708784,3710475,-,1692,NC_000913.3
3246,b3547,yhjX,51.45151386,-0.007865529,0.297226805,-0.026463055,0.978888001,0.990670788,3710799,3712007,-,1209,NC_000913.3
3247,b3548,yhjY,507.0519362,-0.381729942,0.410363495,-0.930223929,0.352255155,0.61657566,3712236,3712934,-,699,NC_000913.3
3248,b3549,tag,250.9836137,-0.378835318,0.250282087,-1.513633366,0.130118854,0.367443871,3713092,3713655,+,564,NC_000913.3
3249,b3550,yiaC,119.0366811,-0.17419155,0.245775036,-0.708743871,0.478483435,0.716700124,3713652,3714092,+,441,NC_000913.3
3250,b3551,bisC,554.941355,-0.130363076,0.210019196,-0.620719814,0.53478399,0.753265444,3714061,3716394,-,2334,NC_000913.3
3251,b3552,yiaD,112.438385,0.701870593,0.346896098,2.023287657,0.043043499,0.211051994,3716547,3717206,+,660,NC_000913.3
3252,b3553,ghrB,660.4939084,-0.384488204,0.291825492,-1.317527819,0.187661762,0.443587236,3717310,3718284,+,975,NC_000913.3
3253,b3554,yiaF,2539.335037,-0.117592192,0.195913201,-0.600225978,0.548355643,0.760131375,3718334,3719044,-,711,NC_000913.3
3254,b3555,yiaG,1004.533593,-0.787054051,0.569485618,-1.38204377,0.166958262,0.416201179,3719478,3719768,+,291,NC_000913.3
3255,b3556,cspA,30631.67626,0.231359717,0.269762227,0.857643114,0.39108956,0.645308913,3720049,3720261,+,213,NC_000913.3
3256,b3557,insJ,31.69132765,0.308818811,0.46441888,0.664957486,0.506077685,NA,3720680,3721201,+,522,NC_000913.3
3257,b3558,insK,25.37856263,0.845786368,0.46184966,1.831302352,0.067055427,NA,3721198,3722049,+,852,NC_000913.3
3258,b3559,glyS,4224.294512,-0.256189245,0.298575412,-0.858038654,0.390871119,0.645308913,3722328,3724397,-,2070,NC_000913.3
3259,b3560,glyQ,1336.875056,-0.084172911,0.295148171,-0.28518866,0.775499608,0.888609187,3724407,3725318,-,912,NC_000913.3
3260,b4553,ysaB,33.1331191,-1.000459836,0.389674795,-2.567422501,0.010245769,NA,3725413,3725712,-,300,NC_000913.3
3261,b3561,wecH,58.17543549,0.236267285,0.345748655,0.683349831,0.494385813,0.725358078,3725887,3726882,+,996,NC_000913.3
3262,b3564,xylB,207.7190049,-0.626410638,0.317660944,-1.971947289,0.048615624,0.222752585,3727917,3729371,-,1455,NC_000913.3
3263,b3565,xylA,480.2444267,-0.497675161,0.440663307,-1.129377358,0.25873868,0.527975554,3729443,3730765,-,1323,NC_000913.3
3264,b3566,xylF,412.2802091,-0.664413302,0.542672939,-1.224334686,0.220825997,0.487071095,3731131,3732123,+,993,NC_000913.3
3265,b3567,xylG,174.2264019,-0.310646565,0.533155526,-0.582656559,0.560124522,0.766038331,3732201,3733742,+,1542,NC_000913.3
3266,b3568,xylH,123.8622782,-0.668835576,0.414486927,-1.613646975,0.106604022,0.331864592,3733720,3734901,+,1182,NC_000913.3
3267,b3569,xylR,203.7245352,0.035770106,0.26902248,0.132963261,0.894222436,0.946401622,3734979,3736157,+,1179,NC_000913.3
3268,b3570,bax,829.9718175,-0.180861416,0.379590551,-0.476464484,0.633743504,0.81252784,3736353,3737177,-,825,NC_000913.3
3269,b3571,malS,163.5352873,-0.118955361,0.251898082,-0.472236075,0.636758293,0.814826863,3737497,3739527,+,2031,NC_000913.3
3270,b3572,avtA,818.1088058,0.254288142,0.213604412,1.190462964,0.233864478,0.500055178,3739705,3740958,+,1254,NC_000913.3
3271,b3573,ysaA,542.8786939,0.088149706,0.554471316,0.15897974,0.873684836,0.937508344,3741109,3741582,-,474,NC_000913.3
3272,b3574,plaR,206.0560313,0.416851938,0.20068639,2.077131077,0.037789463,0.199131759,3741684,3742532,-,849,NC_000913.3
3273,b3575,yiaK,31.84882104,-0.881153913,0.401545454,-2.194406395,0.028206207,NA,3742733,3743731,+,999,NC_000913.3
3274,b3579,yiaO,24.44667374,-0.81206077,0.538841917,-1.507048252,0.13179829,NA,3746094,3747080,+,987,NC_000913.3
3275,b3580,lyxK,30.02588495,-0.412340621,0.396666672,-1.039514158,0.298565677,NA,3747084,3748580,+,1497,NC_000913.3
3276,b3581,sgbH,25.70337382,-0.133617346,0.480847774,-0.277878682,0.781105489,NA,3748577,3749239,+,663,NC_000913.3
3277,b3582,sgbU,38.90139278,-0.852670609,0.394788299,-2.15981733,0.030786814,0.178196523,3749232,3750092,+,861,NC_000913.3
3278,b3583,sgbE,42.55304659,-0.112962557,0.394592524,-0.286276474,0.774666376,0.888455149,3750086,3750781,+,696,NC_000913.3
3279,b3584,yiaT,18.94563412,-0.011281414,0.407323409,-0.027696453,0.977904252,NA,3751128,3751868,-,741,NC_000913.3
3280,b3585,yiaU,138.7206928,0.558756646,0.273629781,2.042016931,0.041149852,0.206695233,3751992,3752966,+,975,NC_000913.3
3281,b3586,yiaV,25.46380902,0.789776136,0.458372435,1.723000941,0.084888355,NA,3752963,3754099,-,1137,NC_000913.3
3282,b3588,aldB,1580.918814,-1.575769791,0.521997458,-3.018730777,0.00253836,0.047526423,3754973,3756511,-,1539,NC_000913.3
3283,b3590,selB,2286.358177,0.687178056,0.410059148,1.675802281,0.093776927,0.309578978,3758017,3759861,-,1845,NC_000913.3
3284,b3591,selA,1503.447472,0.792944552,0.395625691,2.004279726,0.045040104,0.215815876,3759858,3761249,-,1392,NC_000913.3
3285,b3592,yibF,255.2570927,-0.337860145,0.306400486,-1.102674965,0.270168343,0.538488327,3761347,3761955,-,609,NC_000913.3
3286,b3593,rhsA,310.3851908,0.344567622,0.222838398,1.546266823,0.122040141,0.356633811,3762183,3766316,+,4134,NC_000913.3
3287,b3594,yibA,50.01937003,-0.52594678,0.33777772,-1.557079547,0.1194516,0.354564551,3766337,3767179,+,843,NC_000913.3
3288,b3597,yibH,62.7040345,-0.134818061,0.33558973,-0.401734765,0.687879236,0.84528148,3770243,3771379,-,1137,NC_000913.3
3289,b3598,yibI,27.82887438,-0.418854082,0.423321106,-0.989447671,0.322444161,NA,3771382,3771744,-,363,NC_000913.3
3290,b3599,mtlA,2243.146772,-1.007814639,0.33398643,-3.017531693,0.002548424,0.047526423,3772281,3774194,+,1914,NC_000913.3
3291,b3600,mtlD,1365.304551,-0.701172877,0.266315707,-2.6328634,0.008466839,0.093375615,3774424,3775572,+,1149,NC_000913.3
3292,b3601,mtlR,962.7105667,0.191297059,0.20712882,0.923565628,0.355712517,0.618999979,3775572,3776159,+,588,NC_000913.3
3293,b4554,yibT,861.0426835,0.055773085,0.32264922,0.172859815,0.862761619,0.934391146,3776171,3776380,-,210,NC_000913.3
3294,b3602,yibL,361.7853872,0.103995275,0.294466689,0.353164821,0.72396488,0.862501622,3776665,3777027,+,363,NC_000913.3
3295,b3603,lldP,588.2614351,-3.105627792,0.893210883,-3.476925607,0.000507199,0.018280062,3777399,3779054,+,1656,NC_000913.3
3296,b3604,lldR,304.4014065,-3.100589424,0.749456624,-4.137116576,3.52E-05,0.002794396,3779054,3779830,+,777,NC_000913.3
3297,b3605,lldD,1241.471352,-2.646709208,0.94291913,-2.806931288,0.005001591,0.067857158,3779827,3781017,+,1191,NC_000913.3
3298,b3606,trmL,144.8707011,0.212545179,0.226529158,0.938268525,0.348106431,0.613088202,3781215,3781688,+,474,NC_000913.3
3299,b3607,cysE,1113.470264,-0.24850053,0.206032975,-1.206120188,0.227771152,0.493724538,3781741,3782562,-,822,NC_000913.3
3300,b3608,gpsA,3354.56264,-0.30783313,0.268350416,-1.147131182,0.251327408,0.519291146,3782642,3783661,-,1020,NC_000913.3
3301,b3609,secB,3153.971799,-0.45871721,0.311814215,-1.471123472,0.141257728,0.384511078,3783661,3784128,-,468,NC_000913.3
3302,b3610,grxC,679.4186288,-0.477938421,0.269275467,-1.774905179,0.075913545,0.277318446,3784191,3784442,-,252,NC_000913.3
3303,b3611,yibN,780.3302175,-0.060304946,0.239000264,-0.252321673,0.800792437,0.902504952,3784584,3785015,-,432,NC_000913.3
3304,b3612,gpmM,1769.564828,-0.43773413,0.365176931,-1.198690534,0.2306483,0.496824681,3785260,3786804,+,1545,NC_000913.3
3305,b3613,envC,386.7778256,0.575807029,0.256885334,2.241494365,0.02499407,0.158871399,3786838,3788097,+,1260,NC_000913.3
3306,b3614,yibQ,231.4732301,0.60026041,0.210658108,2.849453152,0.004379445,0.061985998,3788101,3789060,+,960,NC_000913.3
3307,b3615,waaH,38.65986543,0.966802126,0.46843298,2.063907043,0.039026531,NA,3789047,3790081,-,1035,NC_000913.3
3308,b3616,tdh,5493.254493,-0.500837207,0.443350471,-1.129664317,0.258617698,0.527975554,3790320,3791345,-,1026,NC_000913.3
3309,b3617,kbl,5002.775343,-0.507235591,0.468402393,-1.082905637,0.27885031,0.547305611,3791355,3792551,-,1197,NC_000913.3
3310,b3618,htrL,369.9540749,0.993449108,0.384491168,2.583802157,0.009771783,0.099020735,3792826,3793683,-,858,NC_000913.3
3311,b3619,rfaD,2004.854818,-0.423241134,0.304294612,-1.390892636,0.164257986,0.413087376,3793987,3794919,+,933,NC_000913.3
3312,b3620,waaF,1070.488002,-0.14941807,0.283308888,-0.527403396,0.597913486,0.790087331,3794929,3795975,+,1047,NC_000913.3
3313,b3621,waaC,352.2448482,0.238229773,0.309599168,0.769478079,0.441609553,0.687691313,3795979,3796938,+,960,NC_000913.3
3314,b3622,waaL,203.1093856,0.430382995,0.218983363,1.965368458,0.049371607,0.223869182,3796948,3798207,+,1260,NC_000913.3
3315,b3623,waaU,231.4623405,0.27900646,0.241734732,1.154184414,0.248424571,0.516040667,3798239,3799312,-,1074,NC_000913.3
3316,b3624,waaZ,154.8113582,0.046210581,0.230473025,0.200503207,0.84108705,0.925145026,3799345,3800196,-,852,NC_000913.3
3317,b3625,waaY,139.4747997,0.08078988,0.254291909,0.317705269,0.750708514,0.873525051,3800267,3800965,-,699,NC_000913.3
3318,b3626,waaJ,199.6175243,-0.246775925,0.227046688,-1.086895066,0.277083187,0.546044432,3800983,3801999,-,1017,NC_000913.3
3319,b3627,waaO,170.8291422,-0.351325746,0.234627976,-1.497373636,0.134296064,0.373804969,3802039,3803058,-,1020,NC_000913.3
3320,b3628,waaB,231.7488145,-0.355522017,0.261931182,-1.357310778,0.174682484,0.426130401,3803058,3804137,-,1080,NC_000913.3
3321,b3629,waaS,159.6179135,-0.302148646,0.247045256,-1.223049777,0.221310896,0.487509945,3804181,3805116,-,936,NC_000913.3
3322,b3630,waaP,154.3977461,-0.419866064,0.271278414,-1.547731196,0.121687028,0.356633811,3805153,3805950,-,798,NC_000913.3
3323,b3631,waaG,335.0125911,-0.205925842,0.210058698,-0.980325233,0.326925603,0.593566539,3805943,3807067,-,1125,NC_000913.3
3324,b3632,waaQ,368.0749217,-0.23904424,0.298218342,-0.801574571,0.422799092,0.673392111,3807064,3808098,-,1035,NC_000913.3
3325,b3633,waaA,597.5081706,0.733905102,0.245955086,2.983898862,0.002846008,0.050910457,3808540,3809817,+,1278,NC_000913.3
3326,b3634,coaD,252.4071033,0.377933379,0.263483991,1.434369418,0.15146687,0.398741098,3809825,3810304,+,480,NC_000913.3
3327,b3635,mutM,110.1736215,-0.176349821,0.386196848,-0.456631953,0.647935608,0.824602434,3810343,3811152,-,810,NC_000913.3
3328,b3636,rpmG,2054.253699,0.564786299,0.3073404,1.837657199,0.066112934,0.263847967,3811250,3811417,-,168,NC_000913.3
3329,b3637,rpmB,4090.21616,0.379491846,0.328578517,1.154950268,0.248110792,0.516040667,3811438,3811674,-,237,NC_000913.3
3330,b3638,yicR,345.9905531,0.561980983,0.199649453,2.814838586,0.004880174,0.067137414,3811891,3812559,-,669,NC_000913.3
3331,b3639,dfp,493.8018085,0.078633307,0.244547417,0.32154626,0.747796461,0.873188723,3812731,3813951,+,1221,NC_000913.3
3332,b3640,dut,485.8686484,0.446816021,0.248824963,1.795704158,0.07254158,0.274221859,3813929,3814387,+,459,NC_000913.3
3333,b3641,slmA,294.2593896,0.382765415,0.256388071,1.492914289,0.135459624,0.375548649,3814494,3815090,+,597,NC_000913.3
3334,b3642,pyrE,46.64737301,0.405725812,0.387073096,1.048189131,0.294551477,0.564247652,3815127,3815768,-,642,NC_000913.3
3335,b3643,rph,313.6653518,0.837024681,0.332711525,2.51576702,0.011877367,0.109560091,3815863,3816549,-,687,NC_000913.3
3336,b3644,yicC,1007.061717,-0.086453271,0.206912097,-0.417826082,0.67607428,0.838437632,3816676,3817539,+,864,NC_000913.3
3337,b3645,dinD,262.02321,0.53969335,0.414606582,1.301699907,0.193018991,0.449862929,3817760,3818584,+,825,NC_000913.3
3338,b3646,yicG,150.3735406,0.585207361,0.354706595,1.649835017,0.098976685,0.317739507,3818874,3819491,+,618,NC_000913.3
3339,b3647,ligB,131.7520592,-0.076912677,0.292657701,-0.26280763,0.792698855,0.898306384,3819488,3821170,-,1683,NC_000913.3
3340,b3648,gmk,1270.375344,0.542737576,0.261476285,2.075666545,0.037924802,0.199376103,3821428,3822051,+,624,NC_000913.3
3341,b3649,rpoZ,1247.813751,0.160992529,0.210685219,0.764137747,0.44478516,0.688883457,3822106,3822381,+,276,NC_000913.3
3342,b3650,spoT,2465.325901,0.417377986,0.228992428,1.822671555,0.068353151,0.267384381,3822400,3824508,+,2109,NC_000913.3
3343,b3651,trmH,269.6779202,0.388533592,0.249193787,1.559162433,0.11895794,0.354239317,3824515,3825204,+,690,NC_000913.3
3344,b3652,recG,547.5866424,0.038798641,0.218336498,0.177701123,0.858957703,0.932665539,3825210,3827291,+,2082,NC_000913.3
3345,b3653,gltS,649.7199507,0.362624796,0.234412918,1.546948863,0.121875577,0.356633811,3827460,3828665,-,1206,NC_000913.3
3346,b3654,xanP,98.40405953,-0.031783686,0.309104104,-0.102825183,0.918101718,0.958400599,3828945,3830336,+,1392,NC_000913.3
3347,b3655,yicH,989.5363068,-0.454559389,0.337049382,-1.348643294,0.177451568,0.429077686,3830457,3832166,+,1710,NC_000913.3
3348,b3656,yicI,193.8623198,0.009012261,0.279126521,0.03228737,0.974242882,0.988091997,3832219,3834537,-,2319,NC_000913.3
3349,b3657,yicJ,28.17759576,-0.417920809,0.360253686,-1.16007365,0.246018821,NA,3834547,3835929,-,1383,NC_000913.3
3350,b3660,yicL,174.6623003,0.057906048,0.222691609,0.260027976,0.794842194,0.898991151,3838248,3839171,+,924,NC_000913.3
3351,b3661,nlpA,171.9941652,-0.491423021,0.33281758,-1.476553676,0.139795317,0.383313277,3839175,3839993,-,819,NC_000913.3
3352,b4555,yicS,23.81843217,-0.817929857,0.497119666,-1.64533796,0.099900136,NA,3840215,3840508,+,294,NC_000913.3
3353,b3662,nepI,61.81079822,0.653354825,0.294666157,2.217271345,0.026604555,0.164037961,3840549,3841739,-,1191,NC_000913.3
3354,b3663,yicN,138.6269775,0.141234302,0.233681601,0.604387772,0.545585864,0.758896419,3841950,3842402,-,453,NC_000913.3
3355,b3664,adeQ,44.3970431,0.398386692,0.36188828,1.100855469,0.270959566,0.539450252,3842455,3843789,-,1335,NC_000913.3
3356,b3665,adeD,667.5307271,0.289498703,0.205949203,1.405680138,0.159819128,0.409024649,3843964,3845730,+,1767,NC_000913.3
3357,b3666,uhpT,67.35566545,-1.438423909,0.44246808,-3.25091001,0.001150363,0.029571087,3845776,3847167,-,1392,NC_000913.3
3358,b3667,uhpC,34.44907941,-0.21548552,0.318412243,-0.676750108,0.498564518,NA,3847305,3848624,-,1320,NC_000913.3
3359,b3668,uhpB,86.8248012,0.548998599,0.27646157,1.985804388,0.047055048,0.21999149,3848634,3850136,-,1503,NC_000913.3
3360,b3669,uhpA,148.4351927,0.290644296,0.294333079,0.98746732,0.323413596,0.589496315,3850136,3850726,-,591,NC_000913.3
3361,b3670,ilvN,165.3609646,-0.148689209,0.372698877,-0.398952662,0.689928085,0.845708345,3850802,3851092,-,291,NC_000913.3
3362,b3671,ilvB,1038.127331,-0.270873542,0.336147208,-0.805818213,0.420347675,0.671020763,3851096,3852784,-,1689,NC_000913.3
3363,b3672,ivbL,131.5015665,0.108649343,0.293978752,0.369582298,0.711693743,0.857639591,3852890,3852988,-,99,NC_000913.3
3364,b4618,tisB,300.5440386,-0.2608974,0.233462033,-1.117515327,0.26377405,0.531971929,3853553,3853642,+,90,NC_000913.3
3365,b3673,emrD,510.982486,0.952103009,0.411926168,2.311343834,0.020813871,0.146025088,3853922,3855106,+,1185,NC_000913.3
3366,b3674,yidF,358.933721,0.402385438,0.447033098,0.900124487,0.368054006,0.629789508,3855114,3855611,-,498,NC_000913.3
3367,b3675,yidG,38.35581033,-0.150096263,0.312906355,-0.479684292,0.631451899,NA,3855608,3855970,-,363,NC_000913.3
3368,b3676,yidH,84.71710895,-0.400665392,0.253237951,-1.582169619,0.113610854,0.345376996,3855960,3856307,-,348,NC_000913.3
3369,b3677,yidI,58.0531809,0.003907179,0.364757111,0.010711729,0.99145344,0.995880763,3856415,3856864,+,450,NC_000913.3
3370,b3678,yidJ,36.44349339,-0.3946174,0.437734088,-0.901500274,0.367322388,NA,3856911,3858404,-,1494,NC_000913.3
3371,b3679,yidK,18.60426982,-0.322425991,0.426582353,-0.755835277,0.449747963,NA,3858401,3860116,-,1716,NC_000913.3
3372,b3680,yidL,37.79581444,-0.188800923,0.323501646,-0.583616576,0.559478306,NA,3860283,3861176,+,894,NC_000913.3
3373,b3681,glvG,12.1629693,0.413404832,0.598672008,0.690536431,0.489856908,NA,3861349,3861987,-,639,NC_000913.3
3374,b3683,glvC,15.7302168,-0.310552028,0.505635443,-0.614181684,0.539095276,NA,3862497,3863603,-,1107,NC_000913.3
3375,b3684,yidP,17.61883914,0.297814363,0.479157788,0.621537142,0.534246264,NA,3863899,3864615,+,717,NC_000913.3
3376,b3685,yidE,791.5188851,0.045795766,0.362500198,0.126333078,0.899468274,0.948865747,3864612,3866273,-,1662,NC_000913.3
3377,b3686,ibpB,34.53185631,-1.041804013,0.572733282,-1.819003796,0.068910851,NA,3866469,3866897,-,429,NC_000913.3
3378,b3687,ibpA,69.11707634,-0.953661591,0.446377278,-2.136447438,0.032642961,0.184529749,3867009,3867422,-,414,NC_000913.3
3379,b3688,yidQ,956.2897625,-0.287021288,0.251256601,-1.142343274,0.25331136,0.521351192,3867728,3868060,+,333,NC_000913.3
3380,b3689,yidR,869.3485692,-0.293375642,0.232083438,-1.264095557,0.206195731,0.468091088,3868062,3869309,-,1248,NC_000913.3
3381,b3690,cbrA,18.37852664,0.071785988,0.44732337,0.160478956,0.872503797,NA,3869377,3870441,+,1065,NC_000913.3
3382,b3691,dgoT,31.8319499,-0.125987806,0.391430267,-0.321865263,0.74755477,NA,3870438,3871730,-,1293,NC_000913.3
3383,b4478,dgoD,104.3747368,0.496551602,0.30858692,1.609114222,0.107591368,0.333161579,3871850,3872998,-,1149,NC_000913.3
3384,b4477,dgoA,46.50992299,0.174765075,0.378845179,0.461310016,0.6445762,0.821523294,3872995,3873612,-,618,NC_000913.3
3385,b3693,dgoK,140.7819376,-0.175289283,0.296673862,-0.590848421,0.554621988,0.763076716,3873596,3874474,-,879,NC_000913.3
3386,b4479,dgoR,219.8753592,-0.548662851,0.387120188,-1.417293308,0.156397191,0.405563263,3874471,3875160,-,690,NC_000913.3
3387,b3696,yidX,95.67154883,0.683861325,0.31405152,2.177545029,0.029439926,0.171251216,3875438,3876094,+,657,NC_000913.3
3388,b3697,yidA,583.3327242,0.124673192,0.300223218,0.415268324,0.677945487,0.839390374,3876140,3876952,-,813,NC_000913.3
3389,b3698,yidB,90.74691999,-1.177681463,0.349321902,-3.37133588,0.000748046,0.023748571,3877067,3877465,-,399,NC_000913.3
3390,b3699,gyrB,5445.111184,0.634762767,0.240994822,2.633926992,0.008440363,0.093375615,3877705,3880119,-,2415,NC_000913.3
3391,b3700,recF,246.0395572,0.187079207,0.251572337,0.74363982,0.457094406,0.697156002,3880148,3881221,-,1074,NC_000913.3
3392,b3701,dnaN,1142.665591,0.119738158,0.245032963,0.488661431,0.625081414,0.80637809,3881221,3882321,-,1101,NC_000913.3
3393,b3702,dnaA,1487.337997,0.137577913,0.29816605,0.461413743,0.644501793,0.821523294,3882326,3883729,-,1404,NC_000913.3
3394,b3703,rpmH,649.3716981,0.479067569,0.235858227,2.031167517,0.042238004,0.209040353,3884336,3884476,+,141,NC_000913.3
3395,b3704,rnpA,682.7982371,0.549619135,0.327656217,1.677426238,0.093459162,0.308821579,3884493,3884852,+,360,NC_000913.3
3396,b4557,yidD,198.0155706,0.785104013,0.383375582,2.047871723,0.04057257,0.20616527,3884816,3885073,+,258,NC_000913.3
3397,b3705,yidC,3367.382152,0.448935199,0.288477795,1.556220988,0.119655552,0.354564551,3885076,3886722,+,1647,NC_000913.3
3398,b3706,mnmE,695.6431536,-0.203178131,0.260782486,-0.779109574,0.435915171,0.684330129,3886828,3888192,+,1365,NC_000913.3
3399,b3707,tnaC,1242.510128,-2.111047652,1.423171285,-1.483340532,0.137983959,0.380518363,3888435,3888509,+,75,NC_000913.3
3400,b3708,tnaA,340068.6437,-2.95962392,1.235045706,-2.396367928,0.01655846,0.130969174,3888730,3890145,+,1416,NC_000913.3
3401,b3709,tnaB,19742.95381,-1.785149059,1.244190846,-1.434787167,0.151347756,0.398741098,3890236,3891483,+,1248,NC_000913.3
3402,b3710,mdtL,155.0370029,0.162315894,0.632884497,0.256470011,0.797587934,0.900344661,3891615,3892790,+,1176,NC_000913.3
3403,b3711,yidZ,185.0102467,0.241042264,0.254127142,0.948510506,0.342869627,0.609541951,3892765,3893724,+,960,NC_000913.3
3404,b3712,yieE,635.7493213,0.270314424,0.515887595,0.523979306,0.600292933,0.791634891,3893881,3894630,+,750,NC_000913.3
3405,b3713,yieF,1090.301875,-0.138438795,0.381136676,-0.363226117,0.716435979,0.858936963,3894652,3895218,+,567,NC_000913.3
3406,b3714,adeP,316.5248231,0.447520985,0.324946607,1.377213903,0.168446125,0.418305486,3895272,3896609,-,1338,NC_000913.3
3407,b3715,yieH,86.64063298,0.496247215,0.264126746,1.878822281,0.060268764,0.249644073,3896774,3897439,+,666,NC_000913.3
3408,b3716,cbrB,39.26964192,0.632369687,0.375840846,1.682546467,0.092462922,0.307564583,3897506,3897973,+,468,NC_000913.3
3409,b3717,cbrC,77.18733047,-0.014090031,0.313900477,-0.044886939,0.964197428,0.985047986,3898022,3898609,+,588,NC_000913.3
3410,b3718,yieK,25.00049897,-0.219527849,0.416746201,-0.526766288,0.598355896,NA,3898671,3899393,-,723,NC_000913.3
3411,b3719,yieL,22.55002023,0.379548732,0.374819145,1.012618317,0.311242507,NA,3899408,3900577,-,1170,NC_000913.3
3412,b3720,bglH,10.59315374,0.662578987,0.664010809,0.997843676,0.318355168,NA,3900604,3902220,-,1617,NC_000913.3
3413,b3721,bglB,13.3252709,-0.098237321,0.501221535,-0.195995811,0.844613445,NA,3902289,3903701,-,1413,NC_000913.3
3414,b3722,bglF,167.536342,0.472991707,0.470593644,1.005095827,0.314850709,0.579630374,3903720,3905597,-,1878,NC_000913.3
3415,b3724,phoU,390.6611672,-0.122858141,0.302323442,-0.406379803,0.684463557,0.843158773,3906853,3907578,-,726,NC_000913.3
3416,b3725,pstB,243.4633093,-0.270842122,0.223457095,-1.212054252,0.225491614,0.491470501,3907593,3908366,-,774,NC_000913.3
3417,b3726,pstA,138.2823367,0.151821932,0.297060869,0.511080212,0.609294891,0.796892981,3908549,3909439,-,891,NC_000913.3
3418,b3727,pstC,128.2754968,0.015132597,0.251147419,0.060253842,0.951953464,0.976705316,3909439,3910398,-,960,NC_000913.3
3419,b3728,pstS,194.6670157,0.087318517,0.220134968,0.396659004,0.691618936,0.846603571,3910485,3911525,-,1041,NC_000913.3
3420,b3729,glmS,9218.889382,0.053856498,0.216556527,0.248694871,0.803596816,0.904208069,3911839,3913668,-,1830,NC_000913.3
3421,b3730,glmU,5577.907512,0.186033595,0.244012666,0.762393193,0.445825368,0.689953734,3913830,3915200,-,1371,NC_000913.3
3422,b3731,atpC,2574.880049,-0.325465229,0.369772383,-0.880177222,0.378763311,0.636991901,3915553,3915972,-,420,NC_000913.3
3423,b3732,atpD,6929.980187,-0.508481732,0.389737403,-1.304677788,0.192002588,0.449020907,3915993,3917375,-,1383,NC_000913.3
3424,b3733,atpG,3583.137982,-0.359264399,0.373736058,-0.961278398,0.336412207,0.602936209,3917402,3918265,-,864,NC_000913.3
3425,b3734,atpA,8424.811281,-0.293488557,0.380343824,-0.771640128,0.4403276,0.687225576,3918316,3919857,-,1542,NC_000913.3
3426,b3735,atpH,2238.147306,-0.088389035,0.319866271,-0.276331213,0.782293684,0.892892734,3919870,3920403,-,534,NC_000913.3
3427,b3736,atpF,2962.295913,-0.205816791,0.296738379,-0.693596804,0.487935099,0.722113414,3920418,3920888,-,471,NC_000913.3
3428,b3737,atpE,2701.122347,0.049288499,0.298745281,0.164985028,0.868955766,0.936169294,3920950,3921189,-,240,NC_000913.3
3429,b3738,atpB,3190.353764,0.201448589,0.228162813,0.882915959,0.37728168,0.635957934,3921236,3922051,-,816,NC_000913.3
3430,b3739,atpI,776.3728005,0.285823754,0.281580995,1.015067633,0.310073589,0.575380715,3922060,3922440,-,381,NC_000913.3
3431,b3740,rsmG,235.1550246,0.119132951,0.257854868,0.46201552,0.644070191,0.821477339,3923057,3923680,-,624,NC_000913.3
3432,b3741,mnmG,1002.732595,0.562732485,0.345355873,1.629427869,0.103222473,0.325604827,3923744,3925633,-,1890,NC_000913.3
3433,b3742,mioC,571.9035579,0.487952337,0.35941684,1.357622357,0.174583545,0.426130401,3926012,3926455,-,444,NC_000913.3
3434,b3743,asnC,64.99839317,-0.240583413,0.383026223,-0.628112121,0.529930493,0.750260154,3926545,3927003,-,459,NC_000913.3
3435,b3744,asnA,3916.68151,-0.806725294,0.668381789,-1.206982757,0.227438784,0.493724538,3927155,3928147,+,993,NC_000913.3
3436,b3745,viaA,1160.089127,0.495175698,0.353049981,1.402565426,0.160746468,0.40989763,3928152,3929603,-,1452,NC_000913.3
3437,b3746,ravA,1698.09614,0.128375628,0.350715298,0.36603943,0.714335653,0.858163015,3929597,3931093,-,1497,NC_000913.3
3438,b3747,kup,398.5243438,0.221752886,0.18968795,1.169040447,0.242387336,0.510166241,3931316,3933184,+,1869,NC_000913.3
3439,b3748,rbsD,2274.447982,-0.746303768,0.442174095,-1.687805272,0.091448615,0.306523834,3933351,3933770,+,420,NC_000913.3
3440,b3749,rbsA,2250.025264,0.571892058,0.19492643,2.933886688,0.003347464,0.055201574,3933778,3935283,+,1506,NC_000913.3
3441,b3750,rbsC,1738.628509,0.775567238,0.172800779,4.488216107,7.18E-06,0.001046208,3935288,3936253,+,966,NC_000913.3
3442,b3751,rbsB,19279.32965,-0.047496225,0.33014282,-0.14386569,0.885606529,0.942490236,3936278,3937168,+,891,NC_000913.3
3443,b3752,rbsK,2504.239393,0.36667903,0.27250998,1.345561841,0.178443865,0.429937803,3937294,3938223,+,930,NC_000913.3
3444,b3753,rbsR,699.5137345,0.911301876,0.241899099,3.767280993,0.000165035,0.009015048,3938227,3939219,+,993,NC_000913.3
3445,b3754,hsrA,861.4087109,1.151401526,0.352730056,3.264256918,0.001097516,0.029165289,3939185,3940612,-,1428,NC_000913.3
