Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
Rv3095	1.0	1.0	Middle	1.0	Rv3095	888679.0	P9WMG3	RVBD_3095	HTH-type transcriptional regulator	M8	P9WMG3	['GO:0003677', 'GO:0003700']	True	False	False	False
echA14		0.9030390499042823	Output		echA14	887894.0	P9WNN5	RVBD_2486	enoyl-CoA hydratase EchA14	Basal machinery	P9WNN5	['GO:0004300']	False	False	False	False
Rv2827c	1.0	1.0	Middle	1.0	Rv2827c	887707.0	P71625	RVBD_2827c	hypothetical protein	M7	P71625	[]	False	False	False	False
Rv3405c	1.0	1.0	Middle	1.0	Rv3405c	887940.0	P9WMC3	RVBD_3405c	HTH-type transcriptional regulator	M1.6	P9WMC3	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0275c	1.0	1.0	Middle	1.0	Rv0275c	886629.0	L7N6A2	RVBD_0275c	transcriptional regulator	M3	L7N6A2	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv0276		1.0	Output		Rv0276	886627.0	O53682	RVBD_0276	hypothetical protein	M3	O53682	['GO:0016491']	False	False	False	False
zur	1.0		Input		zur	886009.0	P9WN85	fur-2,furB,RVBD_2359	zinc uptake regulation protein	M5	P9WN85	['GO:0003700', 'GO:0001217', 'GO:0042803', 'GO:0000976', 'GO:0008270']	True	False	False	False
ppe3		1.0	Output		ppe3	886619.0	P9WI45	PPE3,RVBD_0280	PPE family protein PPE3	M5	P9WI45	[]	False	False	False	False
Rv2059		1.0	Output		Rv2059	888402.0	O07257	RVBD_2059	hypothetical protein	M5	O07257	['GO:0046872']	False	False	False	False
Rv0339c	1.0	1.0	Middle	1.0	Rv0339c	886516.0	O33269	RVBD_0339c	transcriptional regulator	M1.11	O33269	['GO:0003677']	False	False	False	False
panB		1.0	Output		panB	887440.0	P9WIL7	RVBD_2225	3-methyl-2-oxobutanoate hydroxymethyltransferase	M1.11	P9WIL7	['GO:0003864', 'GO:0000287']	False	False	False	False
iniB		1.0	Output		iniB	886518.0	P9WJ97	RVBD_0341	isoniazid inducible protein IniB	M1.11	P9WJ97	[]	False	False	False	False
ctpB		1.0	Output		ctpB	886928.0	P9WPT9	RVBD_0103c	cation-transporter P-type ATPase B	M1.1	P9WPT9	['GO:0005524', 'GO:0016887', 'GO:0005507', 'GO:0043682']	False	False	False	False
ppe1		1.0	Output		ppe1	886938.0	P9WI49	PPE1,RVBD_0096	PPE family protein PPE1	M1.1	P9WI49	[]	False	False	False	False
Rv2250c	1.0	1.0	Middle	1.0	Rv2250c	888018.0	P9WMC5	RVBD_2250c	HTH-type transcriptional regulator	Global regulator	P9WMC5	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0138		1.0	Output		Rv0138	886863.0	P96815	RVBD_0138	hypothetical protein	Basal machinery	P96815	[]	False	False	False	False
dacB1		1.0	Output		dacB1	887607.0	O53380	RVBD_3330	penicillin-binding protein DacB	Basal machinery	O53380	['GO:0009002']	False	False	False	False
leuA		1.0	Output		leuA	885092.0	P9WQB3	RVBD_3710	2-isopropylmalate synthase	Basal machinery	P9WQB3	['GO:0003852', 'GO:0003985', 'GO:0000287', 'GO:0030145', 'GO:0030955', 'GO:0008270']	False	False	False	False
Rv0196		1.0	Output		Rv0196	886760.0	P9WME1	RVBD_0196	HTH-type transcriptional regulator	Basal machinery	P9WME1	['GO:0003677']	False	False	False	False
Rv0877		1.0	Output		Rv0877	885601.0	P9WKR3	RVBD_0877	hypothetical protein	Basal machinery	P9WKR3	[]	False	False	False	False
vapC11		1.0	Output		vapC11	886361.0	P9WFA5	RVBD_1561	ribonuclease VapC11	Basal machinery	P9WFA5	['GO:0000287', 'GO:0004540']	False	False	False	False
Rv0205		1.0	Output		Rv0205	886766.0	P9WFM5	RVBD_0205	transmembrane protein	Basal machinery	P9WFM5	[]	False	False	False	False
Rv2390c		0.9082645032311861	Output		Rv2390c	885866.0	P71754	RVBD_2390c	hypothetical protein	Basal machinery	P71754	[]	False	False	False	False
Rv2749		1.0	Output		Rv2749	888390.0	O33291	RVBD_2749	hypothetical protein	Basal machinery	O33291	['GO:0003824']	False	False	False	False
recA		1.0	Output		recA	888371.0	P9WHJ3	RVBD_2737c	recombinase A	Basal machinery	P9WHJ3	['GO:0005524', 'GO:0016887', 'GO:0008094', 'GO:0140664', 'GO:0003684', 'GO:0004520', 'GO:0000150', 'GO:0000287', 'GO:0030145', 'GO:0003697']	False	False	False	False
Rv1747		1.0	Output		Rv1747	885311.0	O65934	RVBD_1747	ABC transporter ATP-binding protein/permease	Basal machinery	O65934	['GO:0140359', 'GO:0005524', 'GO:0016887', 'GO:0042626']	False	False	False	False
Rv0367c		1.0	Output		Rv0367c	886468.0	O53702	RVBD_0367c	hypothetical protein	Basal machinery	O53702	[]	False	False	False	False
Rv3023c		1.0	Output									[]	False	False	False	False
msrA		1.0	Output		msrA	886865.0	P9WJM5	RVBD_0137c	peptide methionine sulfoxide reductase MsrA	Basal machinery	P9WJM5	['GO:0036456', 'GO:0033744', 'GO:0008113']	False	False	False	False
Rv3267		1.0	Output		Rv3267	888713.0	P96872	RVBD_3267	hypothetical protein	Basal machinery	P96872	[]	False	False	False	False
dnaQ		1.0	Output		dnaQ	885088.0	O69678	RVBD_3711c	DNA polymerase III subunit epsilon	Basal machinery	O69678	['GO:0008408', 'GO:0003676']	False	False	False	False
aac		1.0	Output		aac	886648.0	P9WQG9	RVBD_0262c	aminoglycoside 2'-N-acetyltransferase	Basal machinery	P9WQG9	['GO:0047921', 'GO:0034069']	False	False	False	False
PE36		1.0	Output		PE36	886213.0	L7N660	RVBD_3893c	PE family protein PE36	Basal machinery	L7N660	[]	False	False	False	False
Rv2250A		1.0	Output		Rv2250A					Basal machinery		[]	False	False	False	False
Rv0537c		0.9493509325981194	Output		Rv0537c	887465.0	O06403	RVBD_0537c	integral membrane protein	Basal machinery	O06403	[]	False	False	False	False
pepQ		1.0	Output		pepQ	888409.0	I6YDN6	RVBD_2535c	cytoplasmic peptidase PepQ	Basal machinery	I6YDN6	['GO:0070006', 'GO:0046914']	False	False	False	False
Rv2666		1.0	Output		Rv2666		P71963	RVBD_2666		Basal machinery	P71963	['GO:0003677', 'GO:0004803']	False	False	False	False
mmpL13a		1.0	Output		mmpL13a	885798.0	O06545	RVBD_1145	transmembrane transport protein	Basal machinery	O06545	[]	False	False	False	False
Rv1719	1.0		Input		Rv1719	885170.0	P71977	RVBD_1719	transcriptional regulator	Global regulator	P71977	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv3067		1.0	Output		Rv3067	888822.0	I6YB21	RVBD_3067,LH57_16745	hypothetical protein	Basal machinery	I6YB21	[]	False	False	False	False
Rv3725		1.0	Output		Rv3725	885887.0	O69692	RVBD_3725	oxidoreductase	Basal machinery	O69692	['GO:0050577']	False	False	False	False
def		1.0	Output		def	886366.0	P9WIJ3	RVBD_0429c	polypeptide deformylase	Basal machinery	P9WIJ3	['GO:0046872', 'GO:0042586']	False	False	False	False
Rv0195	1.0		Input		Rv0195	886762.0	O53646	RVBD_0195	two component transcriptional regulator	M1.25	O53646	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv2700		1.0	Output		Rv2700	887405.0	I6Y1I5	RVBD_2700	alanine-rich protein	Intermodular	I6Y1I5	[]	False	False	False	False
Rv0191		1.0	Output		Rv0191	886770.0	P9WJX7	RVBD_0191	MFS-type transporter	M1.25	P9WJX7	['GO:0022857']	False	False	False	False
Rv0194		1.0	Output		Rv0194	886790.0	O53645	RVBD_0194	multidrug ABC transporter ATPase/permease	M1.25	O53645	['GO:0140359', 'GO:0005524', 'GO:0016887', 'GO:0034040', 'GO:0015562']	False	False	False	False
Rv0076c		1.0	Output		Rv0076c	886992.0	O53621	RVBD_0076c	membrane protein	M1.25	O53621	[]	False	False	False	False
mmpR5	0.9895334856705937	1.0	Middle	1.0	mmpR5	888235.0	I6Y8F7	RVBD_0678	hypothetical protein	Global regulator	I6Y8F7	['GO:0003677']	False	False	False	False
Rv0161		1.0	Output		Rv0161	886835.0	O07406	RVBD_0161	oxidoreductase	Basal machinery	O07406	['GO:0003824', 'GO:0071949']	False	False	False	False
ndhA		1.0	Output		ndhA	886430.0	P95200	RVBD_0392c	NADH dehydrogenase NdhA	Basal machinery	P95200	['GO:0003955', 'GO:0050136', 'GO:0016491']	False	False	False	False
purT		1.0	Output		purT	886032.0	P95197	RVBD_0389	phosphoribosylglycinamide formyltransferase PurT	Basal machinery	P95197	['GO:0005524', 'GO:0000287', 'GO:0004644']	False	False	False	False
Rv1945		1.0	Output		Rv1945	885980.0	P9WLQ5	RVBD_1945	hypothetical protein	Basal machinery	P9WLQ5	['GO:0004519', 'GO:0003676', 'GO:0008270']	False	False	False	False
Rv0044c		1.0	Output		Rv0044c	887030.0	P71701	RVBD_0044c	oxidoreductase	Basal machinery	P71701	['GO:0008726']	False	False	False	False
Rv0485		1.0	Output		Rv0485	887170.0	P9WKV1	RVBD_0485	transcriptional regulator	M1.17	P9WKV1	['GO:0003677']	False	False	False	False
PPE9		1.0	Output		PPE9		L0T6B3			Basal machinery	L0T6B3	[]	False	False	False	False
Rv0849		1.0	Output		Rv0849	885111.0	P9WJX5	RVBD_0849	MFS-type transporter	Basal machinery	P9WJX5	['GO:0022857']	False	False	False	False
hmp		1.0	Output		hmp	887315.0	P9WJ93	RVBD_3571,kshB	3-ketosteroid-9-alpha-hydroxylase reductase subunit	M17	P9WJ93	['GO:0051537', 'GO:0036200', 'GO:0071949', 'GO:0050660', 'GO:0047086', 'GO:0046872', 'GO:0016491']	False	False	False	False
Rv3706c		0.8606897334804138	Output		Rv3706c	885222.0	I6X849	RVBD_3706c	proline-rich protein	M1.11	I6X849	[]	False	False	False	False
Rv1760		1.0	Output		Rv1760	885556.0	P9WKB9	RVBD_1760	diacylglycerol acyltransferase	Basal machinery	P9WKB9	['GO:0004144', 'GO:0008374']	False	False	False	False
Rv0183		1.0	Output		Rv0183	886785.0	O07427	RVBD_0183	lysophospholipase	Basal machinery	O07427	['GO:0016298', 'GO:0047372']	False	False	False	False
mmpS5		1.0	Output		mmpS5	888233.0	P9WJS7	RVBD_0677c	membrane protein MmpS5	Basal machinery	P9WJS7	[]	False	False	False	False
mmpS2		1.0	Output		mmpS2	887279.0	P9WJT3	RVBD_0506	membrane protein MmpS2	Basal machinery	P9WJT3	[]	False	False	False	False
Rv1128c		1.0	Output		Rv1128c	885849.0	P9WM57	RVBD_1128c	hypothetical protein	Basal machinery	P9WM57	[]	False	False	False	False
Rv0078A		0.8633124336405091	Output		Rv0078A	3205053.0	L7N686	RVBD_0078A	hypothetical protein	Basal machinery	L7N686	[]	False	False	False	False
fas		0.8633124336405091	Output		fas	887704.0	P95029	RVBD_2524c	fatty acid synthase	Basal machinery	P95029	['GO:0004318', 'GO:0004312', 'GO:0016787', 'GO:0042802']	False	False	False	False
Rv2952		0.8633124336405091	Output		Rv2952	887311.0	P9WIN3	RVBD_2952	phthiotriol/phenolphthiotriol dimycocerosates methyltransferase	Basal machinery	P9WIN3	['GO:0008168', 'GO:0008171', 'GO:0008757']	False	False	False	False
glmU		0.8633124336405091	Output		glmU	886069.0	P9WMN3	RVBD_1018c	bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase	Basal machinery	P9WMN3	['GO:0019134', 'GO:0000287', 'GO:0003977', 'GO:0070569']	False	False	False	False
Rv0996		0.8633124336405091	Output		Rv0996	885393.0	O05579	RVBD_0996	transmembrane protein	Basal machinery	O05579	[]	False	False	False	False
Rv1158c		0.7888315329220582	Output		Rv1158c	888930.0	O06556	RVBD_1158c	hypothetical protein	M1.7	O06556	[]	False	False	False	False
mec		0.8633124336405091	Output		mec	886875.0	P9WHS1	RVBD_1334,mec+	CysO-cysteine peptidase	Basal machinery	P9WHS1	['GO:0008235', 'GO:0008270']	False	False	False	False
Rv3237c		0.8633124336405091	Output		Rv3237c	888803.0	O05882	RVBD_3237c	hypothetical protein	Basal machinery	O05882	['GO:0008324']	False	False	False	False
fadD2		0.8633124336405091	Output		fadD2	886637.0	P95227	RVBD_0270	fatty-acid--CoA ligase FadD2	Basal machinery	P95227	['GO:0016878', 'GO:0016405']	False	False	False	False
cyp135B1		0.8784999410137859	Output		cyp135B1	887654.0	P9WPM9	RVBD_0568	cytochrome P450 Cyp135B1	Basal machinery	P9WPM9	['GO:0020037', 'GO:0005506', 'GO:0004497', 'GO:0016491', 'GO:0016705']	False	False	False	False
Rv1812c		0.8054959460707382	Output		Rv1812c	885487.0	P9WJJ1	RVBD_1812c	dehydrogenase	Basal machinery	P9WJJ1	['GO:0016491']	False	False	False	False
vapB17		0.8894534081974987	Output		vapB17	888254.0	P9WJ49	RVBD_2526	antitoxin VapB17	Basal machinery	P9WJ49	[]	False	False	False	False
Rv3762c		0.8633124336405091	Output		Rv3762c	886096.0	O69728	RVBD_3762c	hydrolase	Basal machinery	O69728	['GO:0018741', 'GO:0046872', 'GO:0046983']	False	False	False	False
Rv1728c		0.8633124336405091	Output		Rv1728c	885193.0	P71986	RVBD_1728c	hypothetical protein	Basal machinery	P71986	[]	False	False	False	False
pks16		0.875635084222186	Output		pks16	886035.0	O05598	RVBD_1013	polyketide synthase	Basal machinery	O05598	['GO:0070566', 'GO:0016874']	False	False	False	False
Rv0426c		0.8633124336405091	Output		Rv0426c	886387.0	P96272	RVBD_0426c	transmembrane protein	Basal machinery	P96272	[]	False	False	False	False
mtcA2		0.8633124336405091	Output		mtcA2	887836.0	P9WPJ9	cynT,RVBD_3588c,canB	carbonic anhydrase	Basal machinery	P9WPJ9	['GO:0004089', 'GO:0008270']	False	False	False	False
Rv0269c		0.8633124336405091	Output		Rv0269c	886640.0	P95226	RVBD_0269c	hypothetical protein	Basal machinery	P95226	['GO:0003910', 'GO:0003887']	False	False	False	False
pntAa		0.8633124336405091	Output		pntAa	886832.0	P96832	RVBD_0155	NAD(P) transhydrogenase subunit alpha PntAa	Basal machinery	P96832	['GO:0050661']	False	False	False	False
topA		0.8633124336405091	Output		topA	885608.0	P9WG49	RVBD_3646c	DNA topoisomerase I	Intermodular	P9WG49	['GO:0003677', 'GO:0003917', 'GO:0000287', 'GO:0008428']	False	False	False	False
vapB15	1.0		Input		vapB15	888925.0	P9WLM7	RVBD_2009	antitoxin VapB15	M1.33	P9WLM7	['GO:0046872']	False	False	False	False
vapC15		1.0	Output		vapC15	888933.0	P9WF97	RVBD_2010	ribonuclease VapC15	M1.33	P9WF97	['GO:0000287', 'GO:0004540']	False	False	False	False
higA3	1.0		Input		higA3	888059.0	O53333	RVBD_3183	transcriptional regulator	M6	O53333	['GO:0003677']	False	False	False	False
higB3		1.0	Output		higB3	888795.0	O53332	RVBD_3182	hypothetical protein	M6	O53332	[]	False	False	False	False
higA1	1.0		Input		higA1	885964.0	P9WJA7	RVBD_1956,higA	antitoxin HigA	Global regulator	P9WJA7	['GO:0003677', 'GO:0097351']	False	False	False	False
Rv2219A		1.0	Output		Rv2219A	3205099.0	Q79FG7	RVBD_2219A	membrane protein	Basal machinery	Q79FG7	[]	False	False	False	False
Rv1219c	1.0	1.0	Middle	1.0	Rv1219c	888582.0	O86312	RVBD_1219c	transcriptional regulator	Global regulator	O86312	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv1249c		1.0	Output		Rv1249c	887077.0	O50464	RVBD_1249c	membrane protein	Basal machinery	O50464	[]	False	False	False	False
ffh		1.0	Output		ffh	888242.0	P9WGD7	RVBD_2916c	signal recognition particle protein	Basal machinery	P9WGD7	['GO:0008312', 'GO:0016887', 'GO:0005525', 'GO:0003924']	False	False	False	False
Rv3714c		1.0	Output		Rv3714c	885456.0	O69681	RVBD_3714c	hypothetical protein	Basal machinery	O69681	[]	False	False	False	False
Rv1250		1.0	Output		Rv1250	887073.0	P9WG87	RVBD_1250	MFS drug transporter	Basal machinery	P9WG87	['GO:0022857']	False	False	False	False
clpB		1.0	Output		clpB	886440.0	P9WPD1	RVBD_0384c	chaperone protein ClpB	M27	P9WPD1	['GO:0005524', 'GO:0016887']	False	False	False	False
Rv1922		0.9240263988971791	Output		Rv1922	885918.0	P95291	RVBD_1922	lipoprotein	Basal machinery	P95291	[]	False	False	False	False
uvrD1		0.9240263988971791	Output		uvrD1	885442.0	P9WMQ1	ivrd,pcrA,RVBD_0949	ATP-dependent DNA helicase UvrD	Basal machinery	P9WMQ1	['GO:0043138', 'GO:0005524', 'GO:0016887', 'GO:0008094', 'GO:0032564', 'GO:0003677', 'GO:0000287']	False	False	False	False
Rv3529c		0.9240263988971791	Output		Rv3529c	888324.0	I6YCC4	RVBD_3529c	hypothetical protein	Basal machinery	I6YCC4	[]	False	False	False	False
Rv2622		0.9240263988971791	Output		Rv2622	887825.0	I6XES4	RVBD_2622	methyltransferase	M1.2	I6XES4	['GO:0008168', 'GO:0008757']	False	False	False	False
Rv1000c		0.9240263988971791	Output		Rv1000c	886266.0	L7N6A4	RVBD_1000c	hypothetical protein	Basal machinery	L7N6A4	['GO:0051213']	False	False	False	False
Rv0538		0.9240263988971791	Output		Rv0538	887473.0	O06404	RVBD_0538	membrane protein	Basal machinery	O06404	[]	False	False	False	False
Rv2432c		0.9240263988971791	Output		Rv2432c	885075.0	P71917	RVBD_2432c	hypothetical protein	M10	P71917	[]	False	False	False	False
Rv2650c		0.9240263988971791	Output		Rv2650c	887478.0	P71947	RVBD_2650c	prophage protein	Basal machinery	P71947	[]	False	False	False	False
vapC12		0.9240263988971791	Output		vapC12	885180.0	P9WFA3	RVBD_1720c	ribonuclease VapC12	Basal machinery	P9WFA3	['GO:0000287', 'GO:0004540']	False	False	False	False
pheA		0.9240263988971791	Output		pheA	886170.0	P9WIC3	RVBD_3838c	prephenate dehydratase	Basal machinery	P9WIC3	['GO:0016597', 'GO:0004664', 'GO:0042803']	False	False	False	False
Rv2621c		0.9240263988971791	Output		Rv2621c	888565.0	I6Y187	RVBD_2621c	transcriptional regulator	M1.2	I6Y187	['GO:0000987', 'GO:0098531']	True	False	False	False
crtB		0.9240263988971791	Output		crtB	887911.0	P9WHP3	RVBD_3397c,phyA	phytoene synthase	Basal machinery	P9WHP3	['GO:0046905', 'GO:0004311', 'GO:0046872', 'GO:0051996']	False	False	False	False
Rv1192		0.8227470883586677	Output		Rv1192	886007.0	O05294	RVBD_1192	hypothetical protein	Basal machinery	O05294	[]	False	False	False	False
Rv1251c		0.9240263988971791	Output		Rv1251c	887080.0	O50466	RVBD_1251c	hypothetical protein	Basal machinery	O50466	['GO:0043139', 'GO:0005524', 'GO:0004527']	False	False	False	False
Rv0356c		0.9240263988971791	Output		Rv0356c	886490.0	O06307	RVBD_0356c	hypothetical protein	Basal machinery	O06307	['GO:0016787']	False	False	False	False
Rv0481c		0.9240263988971791	Output		Rv0481c	887161.0	P9WKV5	RVBD_0481c	hypothetical protein	Basal machinery	P9WKV5	[]	False	False	False	False
rnpA		0.9240263988971791	Output		rnpA	886248.0	P9WGZ3	RVBD_3923c	ribonuclease P protein component	Basal machinery	P9WGZ3	['GO:0042781', 'GO:0004526', 'GO:0000049']	False	False	False	False
rpmH		0.9240263988971791	Output		rpmH	886258.0	P9WH93	RVBD_3924c	50S ribosomal protein L34	Basal machinery	P9WH93	['GO:0003735']	False	False	False	False
cya		0.9240263988971791	Output		cya	888538.0	P9WQ35	RVBD_1625c	adenylyl cyclase	Basal machinery	P9WQ35	['GO:0004016', 'GO:0005524', 'GO:0004383', 'GO:0000287', 'GO:0030145', 'GO:0001653']	False	True	False	True
parB		0.9240263988971791	Output		parB	886244.0	P9WIJ9	RVBD_3917c	chromosome partitioning protein ParB	Basal machinery	P9WIJ9	['GO:0003677']	False	False	False	False
moaA1		0.9240263988971791	Output		moaA1	888836.0	P9WJS3	moaA,RVBD_3109	cyclic pyranopterin monophosphate synthase 1	Basal machinery	P9WJS3	['GO:0051539', 'GO:0061799', 'GO:0061798', 'GO:0005525', 'GO:0046872', 'GO:1904047']	False	False	False	False
mmpL11		0.9240263988971791	Output		mmpL11	886750.0	P9WJT9	RVBD_0202c	transmembrane transport protein MmpL11	Basal machinery	P9WJT9	[]	False	False	False	False
Rv0067c	1.0	1.0	Middle	1.0	Rv0067c	886991.0	O53612	RVBD_0067c	transcriptional regulator	M1.21	O53612	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv0068		1.0	Output		Rv0068	886989.0	O53613	RVBD_0068	oxidoreductase	M1.21	O53613	['GO:0016491']	False	False	False	False
kstR2	1.0		Input		kstR2	887467.0	P9WMB9	RVBD_3557c	HTH-type transcriptional regulator KstR2	M1.27	P9WMB9	['GO:0003677', 'GO:0003700', 'GO:0000976']	True	False	False	False
echA20		1.0	Output		echA20	888232.0	I6Y3U6	RVBD_3550	enoyl-CoA hydratase EchA20	M1.27	I6Y3U6	['GO:0016829']	False	False	False	False
fadD3		1.0	Output		fadD3	887244.0	P96843	RVBD_3561	fatty-acid--CoA ligase FadD3	M1.27	P96843	['GO:0005524', 'GO:0016405']	False	False	False	False
Rv0793		1.0	Output		Rv0793	885497.0	O86332	RVBD_0793	monooxygenase	M1.27	O86332	['GO:0003824', 'GO:0004497']	False	False	False	False
fadE30		1.0	Output		fadE30	887838.0	I6Y3V5	RVBD_3560c	acyl-CoA dehydrogenase FadE30	M1.27	I6Y3V5	['GO:0050660', 'GO:0016627']	False	False	False	False
Rv3549c		1.0	Output		Rv3549c	887849.0	I6YCE1	RVBD_3549c	short-chain type dehydrogenase/reductase	M1.27	I6YCE1	['GO:0016491']	False	False	False	False
Rv0674	1.0		Input		Rv0674	888203.0	I6WZ26	RVBD_0674	hypothetical protein	M25	I6WZ26	[]	False	False	False	False
fadE8		1.0	Output		fadE8	888198.0	I6X9J0	RVBD_0672	acyl-CoA dehydrogenase FadE8	M25	I6X9J0	['GO:0003995']	False	False	False	False
Rv0767c	1.0		Input		Rv0767c	888833.0	P9WMD7	RVBD_0767c	HTH-type transcriptional regulator	Global regulator	P9WMD7	['GO:0003700', 'GO:0000976']	True	False	False	False
rbpA		1.0	Output		rbpA	888598.0	P9WHJ5	RVBD_2050	RNA polymerase-binding protein RbpA	Basal machinery	P9WHJ5	['GO:0001000', 'GO:0001108', 'GO:0003676']	False	False	False	False
Rv1086		1.0	Output		Rv1086	887097.0	P9WFF5	RVBD_1086	(2Z,6E)-farnesyl diphosphate synthase	Basal machinery	P9WFF5	['GO:0000287', 'GO:0030145', 'GO:0004659', 'GO:0033850']	False	False	False	False
Rv2638		1.0	Output		Rv2638	888156.0	I6X4W0	RVBD_2638	hypothetical protein	Basal machinery	I6X4W0	['GO:0043856']	True	False	False	False
Rv0042c		1.0	Output		Rv0042c	887034.0	P71699	RVBD_0042c	transcriptional regulator	M19	P71699	['GO:0003700']	True	False	False	False
lipW		1.0	Output		lipW	886726.0	P96399	RVBD_0217c	esterase LipW	Basal machinery	P96399	['GO:0034338']	False	False	False	False
pks12		1.0	Output		pks12	888350.0	I6XD69	RVBD_2048c	polyketide synthase	Basal machinery	I6XD69	['GO:0004315', 'GO:0004312', 'GO:0042802', 'GO:0016491', 'GO:0031177']	False	False	False	False
grcC2		1.0	Output		grcC2	885355.0	O05572	RVBD_0989c	polyprenyl-diphosphate synthase GrcC	Basal machinery	O05572	['GO:0004161', 'GO:0046872', 'GO:0004659']	False	False	False	False
Rv2049c		1.0	Output		Rv2049c	888593.0	O53491	RVBD_2049c	hypothetical protein	Basal machinery	O53491	[]	False	False	False	False
Rv1097c		1.0	Output		Rv1097c	885962.0	O53445	RVBD_1097c	membrane glycine/proline-rich protein	Basal machinery	O53445	[]	False	False	False	False
Rv3197		0.913997971779237	Output		Rv3197	887858.0	O53343	RVBD_3197	ABC transporter ATP-binding protein	Basal machinery	O53343	['GO:0005524']	False	False	False	False
Rv0776c		1.0	Output		Rv0776c	888918.0	I6Y4S9	RVBD_0776c	hypothetical protein	Basal machinery	I6Y4S9	[]	False	False	False	False
Rv1085c		1.0	Output		Rv1085c	887107.0	P9WFN7	RVBD_1085c	hemolysin-like protein	Basal machinery	P9WFN7	['GO:0140911']	False	False	False	False
prrA		1.0	Output		prrA	885209.0	P9WGM1	RVBD_0903c	two component transcriptional regulator PrrA	Basal machinery	P9WGM1	['GO:0005509', 'GO:0000287', 'GO:0000156', 'GO:0000976']	False	False	False	True
kmtR	1.0	1.0	Middle	1.0	kmtR	885375.0	O53838	RVBD_0827c	HTH-type transcriptional regulator KmtR	M3	O53838	['GO:0003677', 'GO:0003700']	True	False	False	False
sirR	1.0		Input		sirR	888253.0	I6Y1Q2	RVBD_2788	transcriptional repressor SirR	M1.28	I6Y1Q2	['GO:0003700', 'GO:0046983', 'GO:0043565', 'GO:0046914']	True	False	False	False
Rv3848		1.0	Output		Rv3848	886159.0	P96229	RVBD_3848	transmembrane protein	M1.28	P96229	['GO:0046873']	False	False	False	False
cdh		0.9082645032311861	Output		cdh	887342.0	P9WPG9	RVBD_2289	CDP-diacylglycerol pyrophosphatase	Basal machinery	P9WPG9	['GO:0008715']	False	False	False	False
Rv2633c		0.9092720012328102	Output		Rv2633c	888597.0	P9WL59	RVBD_2633c	hypothetical protein	Basal machinery	P9WL59	[]	False	False	False	False
vapB50		0.9082645032311861	Output		vapB50	885807.0	O69717	RVBD_3750c	excisionase	Basal machinery	O69717	['GO:0003677']	False	False	False	False
mazE3		0.9082645032311861	Output		mazE3	885941.0	O53451	mazE-mt6,RVBD_1103c	antitoxin MazE3	Basal machinery	O53451	['GO:0097351']	False	False	False	False
pks2		0.913997971779237	Output		pks2	886148.0	P9WQE9	msl-2,RVBD_3825c	phthioceranic/hydroxyphthioceranic acid synthase	Basal machinery	P9WQE9	['GO:0004315', 'GO:0004312', 'GO:0016491', 'GO:0031177']	False	False	False	False
pks3		0.9082645032311861	Output		pks3	886055.0	L0T5X5		polyketide beta-ketoacyl synthase	M1.35	L0T5X5	[]	False	False	False	False
metH		0.9082645032311861	Output		metH	888711.0	O33259	RVBD_2124c	methionine synthase	Basal machinery	O33259	['GO:0031419', 'GO:0008705', 'GO:0008270']	False	False	False	False
fadD9		0.8929583651105861	Output		fadD9	888574.0	Q50631	RVBD_2590	fatty-acid--CoA ligase FadD9	Basal machinery	Q50631	['GO:0005524', 'GO:0004467', 'GO:0050661', 'GO:0016620', 'GO:0031177']	False	False	False	False
Rv3768		0.9082645032311861	Output		Rv3768	886102.0	P72035	RVBD_3768	hypothetical protein	Basal machinery	P72035	[]	False	False	False	False
uppP		0.9082645032311861	Output		uppP	887612.0	P9WFF9	bacA,upk,RVBD_2136c	undecaprenyl-diphosphatase	Intermodular	P9WFF9	['GO:0050380']	False	False	False	False
mazF3		0.9082645032311861	Output		mazF3	886001.0	P9WIH9	RVBD_1102c,mazF-mt6	mRNA interferase MazF3	Basal machinery	P9WIH9	['GO:0003677', 'GO:0004521']	False	False	False	False
Rv1517		0.9082645032311861	Output		Rv1517	886467.0	P71796	RVBD_1517	hypothetical protein	Basal machinery	P71796	[]	False	False	False	False
apt		0.9082645032311861	Output		apt	888579.0	P9WQ07	RVBD_2584c	adenine phosphoribosyltransferase	Basal machinery	P9WQ07	['GO:0003999']	False	False	False	False
ppiB		0.9082645032311861	Output		ppiB	887691.0	P9WHW1	ppi,RVBD_2582	peptidyl-prolyl cis-trans isomerase B	M23	P9WHW1	['GO:0003755']	False	False	False	False
yrbE4A		0.9082645032311861	Output		yrbE4A	888320.0	O53546	RVBD_3501c	integral membrane protein	Basal machinery	O53546	['GO:0005548']	False	False	False	False
